,date,ret
588,1887-01-24,-0.023837099999999996
589,1887-01-25,0.0168541
590,1887-01-26,-0.0088971
591,1887-01-27,-0.0031953000000000003
592,1887-01-28,0.007435
593,1887-01-29,-0.004943199999999999
594,1887-01-31,-0.005130399999999999
595,1887-02-01,-0.0058375
596,1887-02-02,0.008447
597,1887-02-03,-0.0053398000000000004
598,1887-02-04,0.0072881
599,1887-02-05,0.0119104
600,1887-02-07,-1.17e-05
601,1887-02-08,0.0057226
602,1887-02-09,0.009651799999999999
603,1887-02-10,0.0031289
604,1887-02-11,-0.0057973
605,1887-02-12,0.0037673999999999997
606,1887-02-14,-0.0065953999999999995
607,1887-02-15,-0.0240078
608,1887-02-16,0.025224400000000004
609,1887-02-17,-0.0064811999999999995
610,1887-02-18,0.004278499999999999
611,1887-02-19,0.0042615000000000005
612,1887-02-21,-0.0028464000000000002
613,1887-02-23,0.0088405
614,1887-02-24,0.005788499999999999
615,1887-02-25,0.0012383
616,1887-02-26,-0.0079458
617,1887-02-28,-0.0044028
618,1887-03-01,-0.0049953
619,1887-03-02,0.009712899999999998
620,1887-03-03,0.0036578
621,1887-03-04,-0.0077686000000000005
622,1887-03-05,0.0020973000000000003
623,1887-03-07,0.007125399999999999
624,1887-03-08,0.0008295999999999999
625,1887-03-09,-0.0055683
626,1887-03-10,-0.0030894000000000004
627,1887-03-11,0.0008357999999999998
628,1887-03-12,-0.0029396
629,1887-03-14,-0.0054726
630,1887-03-15,0.0084562
631,1887-03-16,0.0013073
632,1887-03-17,-0.0035646999999999996
633,1887-03-18,0.0020986
634,1887-03-19,0.0038253999999999996
635,1887-03-21,-0.0040271000000000005
636,1887-03-22,0.0006784
637,1887-03-23,4.88e-05
638,1887-03-24,0.0080715
639,1887-03-25,-0.0032283999999999998
640,1887-03-26,0.0064681
641,1887-03-28,0.005027
642,1887-03-29,0.0009776
643,1887-03-30,-0.0025803
644,1887-03-31,0.004855699999999999
645,1887-04-01,-0.0030976999999999997
646,1887-04-02,0.0037039
647,1887-04-04,0.0029199
648,1887-04-05,0.0029122
649,1887-04-06,-0.0013912
650,1887-04-07,0.004906399999999999
651,1887-04-09,0.0016722999999999998
652,1887-04-11,-0.0035217
653,1887-04-12,0.0016756
654,1887-04-13,-0.0055188
655,1887-04-14,0.0019897
656,1887-04-15,-0.0026219999999999998
657,1887-04-16,0.00461
658,1887-04-18,0.0004497
659,1887-04-19,-0.0024631999999999996
660,1887-04-20,0.005522600000000001
661,1887-04-21,-0.005055
662,1887-04-22,0.0013724
663,1887-04-23,0.0016779
664,1887-04-25,0.0012158
665,1887-04-26,-0.0084302
666,1887-04-27,0.0040034
667,1887-04-28,-0.0017029
668,1887-04-29,0.0070778
669,1887-04-30,-0.0006222
670,1887-05-02,-0.0049144
671,1887-05-03,-0.0003218
672,1887-05-04,0.0021422
673,1887-05-05,0.0047511
674,1887-05-06,-0.002461
675,1887-05-07,-0.0050755
676,1887-05-09,0.0004484
677,1887-05-10,0.0027605999999999998
678,1887-05-11,0.0065976
679,1887-05-12,0.0056395
680,1887-05-13,0.0012035
681,1887-05-14,-0.0013777000000000001
682,1887-05-16,0.002724
683,1887-05-17,0.0012012000000000001
684,1887-05-18,0.0081667
685,1887-05-19,-0.0045175
686,1887-05-20,0.00029089999999999997
687,1887-05-21,0.0007437
688,1887-05-23,-0.0075523
689,1887-05-24,-0.000468
690,1887-05-25,0.0022693
691,1887-05-26,0.0022648000000000004
692,1887-05-27,-0.0062207
693,1887-05-28,0.0027311
694,1887-05-31,0.0030284
695,1887-06-01,0.0007972000000000001
696,1887-06-02,-0.0090501
697,1887-06-03,0.0035548000000000003
698,1887-06-04,0.0015624
699,1887-06-06,0.0006475
700,1887-06-07,-0.0020908000000000003
701,1887-06-08,-0.0048404
702,1887-06-09,0.0001909
703,1887-06-10,0.0026425999999999997
704,1887-06-11,-0.0033248000000000006
705,1887-06-13,-0.006712
706,1887-06-14,-0.0058332
707,1887-06-15,0.0029881
708,1887-06-16,0.005769699999999999
709,1887-06-17,-0.0044323
710,1887-06-18,0.0031325
711,1887-06-20,0.00034530000000000004
712,1887-06-21,3.66e-05
713,1887-06-22,-0.0076819
714,1887-06-23,-0.010856200000000002
715,1887-06-24,-0.011451600000000001
716,1887-06-25,0.0013052
717,1887-06-27,-0.0160279
718,1887-06-28,0.0090805
719,1887-06-29,0.020536900000000004
720,1887-06-30,-0.0087587
721,1887-07-01,0.0007361000000000001
722,1887-07-05,-0.0084473
723,1887-07-06,-0.0046884
724,1887-07-07,0.001707
725,1887-07-08,-0.009029299999999999
726,1887-07-09,0.0028510000000000002
727,1887-07-11,0.0009086000000000001
728,1887-07-12,-0.0008642999999999999
729,1887-07-13,-0.017797900000000002
730,1887-07-14,0.0096262
731,1887-07-15,0.0022169
732,1887-07-16,0.0059456000000000005
733,1887-07-18,0.0013932999999999999
734,1887-07-19,-0.009567200000000001
735,1887-07-20,0.0057981000000000005
736,1887-07-21,0.0065749
737,1887-07-22,-0.0023092
738,1887-07-23,-0.0011869
739,1887-07-25,-0.0049
740,1887-07-26,-0.0073579
741,1887-07-27,-0.011662299999999999
742,1887-07-28,0.0082043
743,1887-07-29,-0.0185953
744,1887-07-30,-0.0157759
745,1887-08-01,0.012006600000000001
746,1887-08-02,-0.014484200000000001
747,1887-08-03,0.0190245
748,1887-08-04,0.0099809
749,1887-08-05,0.011043299999999999
750,1887-08-06,-0.0036482
751,1887-08-08,-0.0092508
752,1887-08-09,0.0017772000000000003
753,1887-08-10,0.000118
754,1887-08-11,-0.0005446
755,1887-08-12,0.004924899999999999
756,1887-08-13,0.007211399999999999
757,1887-08-15,0.0006094
758,1887-08-16,0.0006092000000000001
759,1887-08-17,-0.0018457
760,1887-08-18,-0.0059486
761,1887-08-19,-0.0021915
762,1887-08-20,-0.0028581999999999995
763,1887-08-22,-0.0076764
764,1887-08-23,0.0021236999999999996
765,1887-08-24,-0.012559200000000001
766,1887-08-25,-0.0079915
767,1887-08-26,0.000629
768,1887-08-27,0.0055657
769,1887-08-29,0.0009646
770,1887-08-30,-0.019337299999999998
771,1887-08-31,0.0218571
772,1887-09-01,0.0169739
773,1887-09-02,0.0044052
774,1887-09-03,0.018440900000000003
775,1887-09-06,-0.0029971999999999998
776,1887-09-07,-0.013267300000000001
777,1887-09-08,-0.0035439
778,1887-09-09,0.0098624
779,1887-09-10,-0.0064751
780,1887-09-12,-0.006848699999999999
781,1887-09-13,0.0037464
782,1887-09-14,-0.0123398
783,1887-09-15,-0.0057848
784,1887-09-16,0.0011004
785,1887-09-17,-0.0005867000000000001
786,1887-09-19,-0.022352
787,1887-09-20,0.0012958
788,1887-09-21,0.006121100000000001
789,1887-09-22,0.007284399999999999
790,1887-09-23,-0.0024642
791,1887-09-24,-0.005370300000000001
792,1887-09-26,0.0012882
793,1887-09-27,0.008823600000000001
794,1887-09-28,0.0072196
795,1887-09-29,-8.09e-05
796,1887-09-30,0.0022799
797,1887-10-01,-0.0013705
798,1887-10-03,-0.013337700000000001
799,1887-10-04,0.0033895
800,1887-10-05,-0.0044534
801,1887-10-06,0.0056177
802,1887-10-07,-0.0104039
803,1887-10-08,-0.0060459
804,1887-10-10,-0.011101799999999998
805,1887-10-11,0.0025936
806,1887-10-12,-0.0228968
807,1887-10-13,0.0099706
808,1887-10-14,-0.0207337
809,1887-10-15,-0.001121
810,1887-10-17,0.005933699999999999
811,1887-10-18,0.0087785
812,1887-10-19,-0.0030664
813,1887-10-20,0.023403900000000002
814,1887-10-21,-3.1e-05
815,1887-10-22,-0.0054525
816,1887-10-24,-0.018674200000000002
817,1887-10-25,0.012153200000000001
818,1887-10-26,0.0068743
819,1887-10-27,0.0022551
820,1887-10-28,-0.0079319
821,1887-10-29,0.0026218000000000005
822,1887-10-31,-0.007094800000000001
823,1887-11-01,0.019216999999999998
824,1887-11-02,1.3500000000000001e-05
825,1887-11-03,-0.0015574999999999999
826,1887-11-04,0.016274700000000003
827,1887-11-05,-0.0046304
828,1887-11-07,-0.0010224
829,1887-11-09,0.005728199999999999
830,1887-11-10,-0.009970399999999999
831,1887-11-11,0.0118422
832,1887-11-12,0.0022513000000000003
833,1887-11-14,0.0120274
834,1887-11-15,0.0044274
835,1887-11-16,0.0125149
836,1887-11-17,0.0030237
837,1887-11-18,0.0003543
838,1887-11-19,-0.0048012
839,1887-11-21,-0.0041576
840,1887-11-22,0.0030418000000000003
841,1887-11-23,0.008725
842,1887-11-25,-0.0014718
843,1887-11-26,-0.0028045
844,1887-11-28,-0.0141525
